User_ID,Movie_ID,Movie,Genre,Release_Year,User_Rating,Search_History_Count,Watchlist_Status,User_Engagement_Minutes,Sentiment_Score
USR_3922,MOV_5213,Ayalaan,Sci-Fi,2024,3,4,0,61,-0.18
USR_3248,MOV_5066,Thani Oruvan,Action,2015,5,24,1,153,0.73
USR_3481,MOV_5007,Viduthalai Part 1,Thriller,2023,3.5,10,1,69,0.29
USR_3575,MOV_5021,Asuran,Action,2019,4,11,0,67,0.45
USR_3423,MOV_5184,Mookuthi Amman,Comedy,2020,3.5,6,0,87,0.38
USR_3286,MOV_5094,Sita Ramam (Tamil),Romance,2022,2.5,2,0,60,0.12
USR_3997,MOV_5154,Siren,Romance,2024,5,18,1,153,0.75
USR_3723,MOV_5179,SivaKartikeyan Next,Comedy,2025,5,16,1,154,0.98
USR_3608,MOV_5204,Lubber Pandhu,Drama,2024,4,11,0,118,0.21
USR_3973,MOV_5239,Time Loop 2,Sci-Fi,2026,4,5,1,118,0.4
USR_4034,MOV_5177,Jailer,Action,2023,5,24,1,144,0.91
USR_3496,MOV_5270,Siren,Romance,2024,4,5,0,73,0.58
USR_3548,MOV_5189,Thani Oruvan,Action,2015,4,11,1,71,0.52
USR_4159,MOV_5279,Doctor,Comedy,2021,5,21,1,134,0.91
USR_3651,MOV_5196,Naanum Rowdy Dhaan,Comedy,2015,1,2,0,60,-0.01
USR_3858,MOV_5209,LKG,Comedy,2019,2,4,0,29,-0.05
USR_4128,MOV_5025,Kaithi,Action,2019,3.5,9,0,102,0.39
USR_3675,MOV_5151,Kaithi,Action,2019,3.5,6,0,111,0.28
USR_3628,MOV_5133,Viduthalai Part 1,Thriller,2023,3,4,0,46,-0.26
USR_3466,MOV_5077,Por Thozhil,Thriller,2023,4,6,1,115,0.23
USR_3910,MOV_5040,Comali,Comedy,2019,3.5,10,0,100,0.44
USR_3460,MOV_5047,Meiyazhagan,Drama,2024,5,20,1,198,0.95
USR_3143,MOV_5016,Oh My Kadavule,Romance,2020,5,17,1,132,0.78
USR_3680,MOV_5078,2,Sci-Fi,2018,3,3,0,18,-0.29
USR_4185,MOV_5285,Master,Action,2021,2.5,3,1,7,-0.2
USR_3729,MOV_5020,Vedalam,Action,2015,5,15,1,135,0.86
USR_3776,MOV_5014,Viduthalai Part 2,Thriller,2025,5,19,0,167,0.7
USR_3690,MOV_5112,Maanaadu,Sci-Fi,2021,4,8,1,97,0.62
USR_3773,MOV_5134,Por Thozhil,Thriller,2023,3,4,0,15,-0.09
USR_3936,MOV_5089,Don,Comedy,2022,2,3,0,32,-0.12
USR_3110,MOV_5152,Garudan,Drama,2024,4.5,12,1,176,0.96
USR_3793,MOV_5269,Tik Tik Tik,Sci-Fi,2018,5,19,1,136,0.96
USR_3576,MOV_5069,O Kadhal Kanmani,Romance,2015,4,11,1,121,0.26
USR_3939,MOV_5129,Naanum Rowdy Dhaan,Comedy,2015,3,2,0,16,0.09
USR_3701,MOV_5037,96,Romance,2018,4,6,1,108,0.51
USR_3784,MOV_5181,Indru Netru Naalai,Sci-Fi,2015,4,8,1,68,0.58
USR_3916,MOV_5227,The GOAT,Action,2024,3.5,5,0,90,0.38
USR_4025,MOV_5271,Mari Selvaraj Next,Drama,2026,2.5,1,0,55,0
USR_4022,MOV_5067,Indru Netru Naalai,Sci-Fi,2015,5,20,1,195,0.9
USR_3253,MOV_5259,Joe,Romance,2023,4,8,0,117,0.35
USR_3138,MOV_5172,Doctor,Comedy,2021,1,1,0,38,-0.33
USR_3533,MOV_5259,Joe,Romance,2023,1.5,3,0,16,-0.39
USR_3538,MOV_5030,Indru Netru Naalai,Sci-Fi,2015,5,13,1,137,0.71
USR_3399,MOV_5201,Don,Comedy,2022,2,1,0,43,-0.42
USR_3139,MOV_5024,Jailer,Action,2023,4,10,0,106,0.44
USR_4173,MOV_5088,Naanum Rowdy Dhaan,Comedy,2015,2,3,1,38,-0.31
USR_3570,MOV_5209,LKG,Comedy,2019,4,10,0,80,0.32
USR_3999,MOV_5232,Dhuruvangal Pathinaaru,Thriller,2016,5,20,1,141,0.83
USR_3356,MOV_5198,Tik Tik Tik,Sci-Fi,2018,4,7,1,75,0.46
USR_3415,MOV_5140,Love Insurance Kompany,Romance,2025,4,7,0,111,0.56
USR_3892,MOV_5122,Maanaadu,Sci-Fi,2021,5,12,1,183,0.79
USR_3546,MOV_5226,Coolie,Action,2025,4,9,0,130,0.24
USR_3461,MOV_5162,Kanguva 2,Action,2026,5,20,1,194,0.73
USR_3764,MOV_5174,Time Loop 2,Sci-Fi,2026,1,1,0,51,-0.36
USR_4185,MOV_5168,Karnan,Drama,2021,5,20,1,180,0.99
USR_3237,MOV_5057,Garudan,Drama,2024,4,9,1,89,0.28
USR_3801,MOV_5139,Dhuruvangal Pathinaaru,Thriller,2016,3,2,0,34,-0.15
USR_3034,MOV_5273,Dhuruvangal Pathinaaru,Thriller,2016,3.5,6,1,67,0.51
USR_3216,MOV_5003,Jai Bhim,Drama,2021,4.5,17,1,162,0.96
USR_3855,MOV_5204,Lubber Pandhu,Drama,2024,1.5,2,1,18,0.14
USR_3277,MOV_5175,Star,Romance,2024,5,20,0,195,0.82
USR_3019,MOV_5034,Indru Netru Naalai,Sci-Fi,2015,1,4,0,32,0.04
USR_3708,MOV_5195,Sita Ramam (Tamil),Romance,2022,5,19,0,133,0.81
USR_3140,MOV_5132,Indru Netru Naalai,Sci-Fi,2015,5,13,1,146,0.87
USR_3168,MOV_5286,Vettaiyan,Thriller,2024,5,21,0,196,0.83
USR_3594,MOV_5155,Fun Unlimited,Comedy,2026,5,12,1,187,0.81
USR_3568,MOV_5179,SivaKartikeyan Next,Comedy,2025,2,0,1,10,-0.45
USR_3802,MOV_5244,Raayan,Action,2024,4,7,0,98,0.21
USR_3476,MOV_5054,Kottukaali,Drama,2024,5,17,0,190,0.83
USR_3241,MOV_5220,Asuran,Action,2019,4,6,1,77,0.53
USR_3592,MOV_5078,2,Sci-Fi,2018,4,11,1,75,0.59
USR_3173,MOV_5109,Garudan,Drama,2024,4,6,0,83,0.51
USR_3067,MOV_5059,Vikram,Action,2022,3.5,9,0,83,0.2
USR_4078,MOV_5256,Garudan,Drama,2024,4,8,1,103,0.53
USR_3686,MOV_5040,Comali,Comedy,2019,4,6,1,118,0.26
USR_3760,MOV_5231,The investigative report,Thriller,2026,2,2,0,10,-0.08
USR_4181,MOV_5026,Classic Love Story,Romance,2026,2,0,0,33,-0.49
USR_3451,MOV_5176,LKG,Comedy,2019,4.5,21,1,197,0.73
USR_3526,MOV_5053,Good Bad Ugly,Action,2025,5,16,1,156,0.76
USR_4160,MOV_5123,Thiruchitrambalam,Romance,2022,4,11,1,123,0.62
USR_4106,MOV_5216,Classic Love Story,Romance,2026,3,2,0,8,-0.08
USR_3286,MOV_5158,Classic Love Story,Romance,2026,3,2,1,17,0.19
USR_3348,MOV_5168,Karnan,Drama,2021,4,9,0,128,0.4
USR_3079,MOV_5280,Vettaiyan,Thriller,2024,4,7,0,115,0.37
USR_3214,MOV_5053,Good Bad Ugly,Action,2025,4,5,1,97,0.44
USR_3616,MOV_5069,O Kadhal Kanmani,Romance,2015,5,12,1,159,0.87
USR_3634,MOV_5146,Visaranai,Thriller,2015,2,0,0,24,-0.19
USR_3203,MOV_5014,Viduthalai Part 2,Thriller,2025,1,4,0,37,-0.38
USR_3174,MOV_5183,Vaadivaasal,Drama,2025,3.5,7,1,107,0.34
USR_3267,MOV_5072,Comali,Comedy,2019,5,14,1,183,0.76
USR_3433,MOV_5237,Hit List,Thriller,2024,4.5,15,1,147,0.81
USR_4140,MOV_5197,Vikram Vedha,Thriller,2017,4,6,1,127,0.69
USR_4093,MOV_5142,Kaaka Muttai,Drama,2015,4,9,1,84,0.28
USR_3077,MOV_5200,Viduthalai Part 2,Thriller,2025,5,23,1,179,0.71
USR_3960,MOV_5188,Kottukaali,Drama,2024,2.5,2,0,30,0.13
USR_3606,MOV_5199,96,Romance,2018,5,12,1,194,0.92
USR_3681,MOV_5200,Viduthalai Part 2,Thriller,2025,4,7,0,68,0.54
USR_3712,MOV_5084,Don,Comedy,2022,2.5,3,0,32,0.08
USR_4114,MOV_5253,Love Today,Comedy,2022,3,2,0,11,0.12
USR_3246,MOV_5097,Sita Ramam (Tamil),Romance,2022,3,0,0,24,-0.48
USR_4048,MOV_5075,Doctor,Comedy,2021,4,10,0,109,0.46
USR_3807,MOV_5099,Ayalaan,Sci-Fi,2024,2,0,0,7,0.12
USR_3627,MOV_5049,Asuran,Action,2019,2,0,0,41,-0.22
USR_3494,MOV_5241,Ayalaan,Sci-Fi,2024,2.5,1,0,48,-0.27
USR_3157,MOV_5128,Vetri Maaran Next,Action,2026,3.5,9,0,80,0.58
USR_3418,MOV_5141,Vetri Maaran Next,Action,2026,3.5,6,1,88,0.58
USR_3113,MOV_5191,Imaikkaa Nodigal,Thriller,2018,4,6,0,118,0.27
USR_3531,MOV_5204,Lubber Pandhu,Drama,2024,4,8,0,98,0.52
USR_3653,MOV_5231,The investigative report,Thriller,2026,5,22,1,135,0.87
USR_4040,MOV_5242,Imaikkaa Nodigal,Thriller,2018,4,11,1,117,0.57
USR_4168,MOV_5171,Love Insurance Kompany,Romance,2025,5,15,1,173,0.97
USR_3491,MOV_5058,Soorarai Pottru,Drama,2020,4,10,1,80,0.34
USR_3881,MOV_5069,O Kadhal Kanmani,Romance,2015,4,6,1,97,0.37
USR_3682,MOV_5022,Classic Love Story,Romance,2026,2,2,0,54,-0.39
USR_3798,MOV_5124,2,Sci-Fi,2018,4,5,1,91,0.33
USR_3108,MOV_5030,Indru Netru Naalai,Sci-Fi,2015,5,21,1,183,0.85
USR_3123,MOV_5279,Doctor,Comedy,2021,4,7,1,122,0.35
USR_3442,MOV_5251,Love Today,Comedy,2022,1,1,0,61,-0.35
USR_3379,MOV_5247,The investigative report,Thriller,2026,5,22,1,131,0.88
USR_3055,MOV_5171,Love Insurance Kompany,Romance,2025,5,17,1,177,0.73
USR_3713,MOV_5181,Indru Netru Naalai,Sci-Fi,2015,1.5,0,0,39,-0.37
USR_3115,MOV_5073,Thug Life,Action,2025,3,4,0,22,-0.07
USR_3227,MOV_5192,SivaKartikeyan Next,Comedy,2025,2.5,1,0,26,-0.43
USR_3206,MOV_5161,Good Night,Comedy,2023,4,5,1,128,0.39
USR_4032,MOV_5051,Tik Tik Tik,Sci-Fi,2018,4,10,1,90,0.52
USR_3640,MOV_5090,O Kadhal Kanmani,Romance,2015,3.5,7,0,93,0.27
USR_3449,MOV_5025,Kaithi,Action,2019,2,4,0,11,-0.28
USR_3389,MOV_5022,Classic Love Story,Romance,2026,4,10,0,118,0.38
USR_3380,MOV_5278,Raayan,Action,2024,4.5,19,1,177,0.78
USR_3063,MOV_5064,Naanum Rowdy Dhaan,Comedy,2015,2.5,1,0,38,-0.3
USR_3489,MOV_5139,Dhuruvangal Pathinaaru,Thriller,2016,4,6,1,87,0.57
USR_3089,MOV_5137,Star,Romance,2024,4.5,19,1,142,0.96
USR_3961,MOV_5035,Ayalaan,Sci-Fi,2024,2.5,4,0,7,-0.35
USR_3005,MOV_5259,Joe,Romance,2023,4,5,0,105,0.53
USR_4093,MOV_5213,Ayalaan,Sci-Fi,2024,4,9,0,126,0.68
USR_4032,MOV_5074,Conjuring Kannappan,Comedy,2023,5,15,1,148,0.76
USR_3480,MOV_5157,Mari Selvaraj Next,Drama,2026,3,3,0,35,-0.24
USR_4170,MOV_5128,Vetri Maaran Next,Action,2026,4,7,1,94,0.37
USR_3864,MOV_5273,Dhuruvangal Pathinaaru,Thriller,2016,3.5,9,0,82,0.22
USR_3178,MOV_5210,O Kadhal Kanmani,Romance,2015,5,18,0,151,0.74
USR_3935,MOV_5093,Theri,Action,2016,3.5,11,0,86,0.49
USR_3677,MOV_5005,Maya,Thriller,2015,3,0,0,62,-0.31
USR_3138,MOV_5208,96,Romance,2018,3.5,11,1,72,0.68
USR_3701,MOV_5239,Time Loop 2,Sci-Fi,2026,4,11,1,100,0.66
USR_3826,MOV_5285,Master,Action,2021,1,3,0,18,-0.47
USR_3473,MOV_5177,Jailer,Action,2023,2,2,0,53,-0.23
USR_3562,MOV_5276,Kadaisi Vivasayi,Drama,2022,4,11,0,100,0.24
USR_3919,MOV_5113,Oh My Kadavule,Romance,2020,4,6,0,82,0.2
USR_3177,MOV_5273,Dhuruvangal Pathinaaru,Thriller,2016,4,8,1,114,0.34
USR_3700,MOV_5088,Naanum Rowdy Dhaan,Comedy,2015,4,8,1,111,0.25
USR_3215,MOV_5006,Rajinimurugan,Comedy,2016,5,16,1,189,0.74
USR_4013,MOV_5031,Dada,Comedy,2023,2.5,3,0,28,0.14
USR_3087,MOV_5137,Star,Romance,2024,4,5,0,115,0.27
USR_4082,MOV_5283,Tik Tik Tik,Sci-Fi,2018,4,11,0,112,0.67
USR_3677,MOV_5220,Asuran,Action,2019,1.5,2,0,19,0.13
USR_3960,MOV_5216,Classic Love Story,Romance,2026,3,3,0,55,-0.45
USR_4145,MOV_5255,Oh My Kadavule,Romance,2020,3,3,0,65,-0.15
USR_3497,MOV_5174,Time Loop 2,Sci-Fi,2026,4,11,0,115,0.35
USR_3147,MOV_5234,Karnan,Drama,2021,3.5,9,1,84,0.63
USR_3796,MOV_5117,Amaran,Action,2024,5,14,1,146,0.8
USR_3179,MOV_5121,Amaran,Action,2024,3.5,6,0,108,0.42
USR_3849,MOV_5233,24,Sci-Fi,2016,3,2,0,10,-0.09
USR_3369,MOV_5231,The investigative report,Thriller,2026,4,11,0,101,0.25
USR_3209,MOV_5123,Thiruchitrambalam,Romance,2022,5,16,1,195,0.88
USR_3527,MOV_5088,Naanum Rowdy Dhaan,Comedy,2015,4.5,18,1,159,0.97
USR_3982,MOV_5140,Love Insurance Kompany,Romance,2025,3.5,10,0,104,0.33
USR_4055,MOV_5042,Time Loop 2,Sci-Fi,2026,2.5,2,0,8,-0.45
USR_3843,MOV_5065,Ponniyin Selvan: Part 1,Drama,2022,5,19,1,180,0.87
USR_3348,MOV_5274,Asuran,Action,2019,2,3,0,49,-0.17
USR_3283,MOV_5196,Naanum Rowdy Dhaan,Comedy,2015,4,7,0,121,0.52
USR_3566,MOV_5239,Time Loop 2,Sci-Fi,2026,3,0,0,61,-0.12
USR_3584,MOV_5097,Sita Ramam (Tamil),Romance,2022,4,6,0,78,0.54
USR_4174,MOV_5120,Game Over,Thriller,2019,2.5,4,0,35,-0.24
USR_3842,MOV_5102,Joe,Romance,2023,4.5,16,1,187,0.97
USR_3083,MOV_5160,Garudan,Drama,2024,4.5,12,1,152,0.83
USR_3712,MOV_5267,Time Loop 2,Sci-Fi,2026,5,17,1,184,0.81
USR_3636,MOV_5281,Viduthalai Part 2,Thriller,2025,4,5,1,101,0.4
USR_3225,MOV_5074,Conjuring Kannappan,Comedy,2023,5,22,1,180,0.78
USR_4184,MOV_5239,Time Loop 2,Sci-Fi,2026,3.5,11,0,109,0.33
USR_3479,MOV_5244,Raayan,Action,2024,4,7,1,110,0.55
USR_3871,MOV_5096,Dhruva Natchathiram,Thriller,2025,5,23,0,149,0.78
USR_3425,MOV_5011,Fun Unlimited,Comedy,2026,2,1,0,13,-0.38
USR_3868,MOV_5003,Jai Bhim,Drama,2021,3,4,0,13,-0.09
USR_3459,MOV_5259,Joe,Romance,2023,4,9,1,112,0.56
USR_3575,MOV_5031,Dada,Comedy,2023,4,11,1,93,0.44
USR_3457,MOV_5012,Vedalam,Action,2015,2.5,3,0,36,-0.22
USR_3698,MOV_5061,O Kadhal Kanmani,Romance,2015,4,9,0,121,0.6
USR_3933,MOV_5261,Love Today,Comedy,2022,3.5,8,0,94,0.4
USR_3027,MOV_5218,O Kadhal Kanmani,Romance,2015,5,16,1,141,1
USR_3402,MOV_5135,Thug Life,Action,2025,4,5,1,120,0.56
USR_3069,MOV_5071,Dhruva Natchathiram,Thriller,2025,3.5,6,1,97,0.31
USR_3314,MOV_5260,Tik Tik Tik,Sci-Fi,2018,4,5,0,111,0.52
USR_3309,MOV_5175,Star,Romance,2024,1,1,0,42,-0.16
USR_3877,MOV_5207,Meiyazhagan,Drama,2024,4,6,1,124,0.47
USR_3967,MOV_5194,Vada Chennai,Action,2018,1,3,0,19,-0.48
USR_3751,MOV_5043,Thani Oruvan,Action,2015,5,15,1,192,0.82
USR_3089,MOV_5244,Raayan,Action,2024,2,4,0,54,-0.44
USR_3936,MOV_5096,Dhruva Natchathiram,Thriller,2025,4,6,0,92,0.67
USR_3939,MOV_5116,Ayalaan,Sci-Fi,2024,2.5,0,0,42,-0.37
USR_4015,MOV_5111,Soorarai Pottru,Drama,2020,3.5,10,1,80,0.52
USR_3958,MOV_5015,Doctor,Comedy,2021,3,2,0,50,-0.33
USR_3334,MOV_5095,Star,Romance,2024,5,14,1,186,0.96
USR_4053,MOV_5052,Chitha,Thriller,2023,3,0,0,9,-0.28
USR_3353,MOV_5193,Kaaka Muttai,Drama,2015,5,13,1,168,0.71
USR_4047,MOV_5104,Soorarai Pottru,Drama,2020,3,4,1,7,-0.02
USR_3302,MOV_5241,Ayalaan,Sci-Fi,2024,5,23,1,158,0.78
USR_3433,MOV_5006,Rajinimurugan,Comedy,2016,5,16,1,165,0.88
USR_4106,MOV_5246,Love Insurance Kompany,Romance,2025,4.5,17,1,191,0.84
USR_3654,MOV_5040,Comali,Comedy,2019,3.5,10,1,77,0.52
USR_3109,MOV_5021,Asuran,Action,2019,3,1,0,63,-0.19
USR_3351,MOV_5045,Vettaiyan,Thriller,2024,4,10,1,126,0.23
USR_3705,MOV_5260,Tik Tik Tik,Sci-Fi,2018,4,6,0,111,0.62
USR_4049,MOV_5268,Dada,Comedy,2023,4,5,0,78,0.65
USR_3158,MOV_5252,2,Sci-Fi,2018,4,6,1,129,0.6
USR_3132,MOV_5168,Karnan,Drama,2021,4,5,1,125,0.41
USR_4156,MOV_5114,Tik Tik Tik,Sci-Fi,2018,2.5,2,0,60,-0.12
USR_3350,MOV_5281,Viduthalai Part 2,Thriller,2025,4,9,0,124,0.52
USR_3114,MOV_5157,Mari Selvaraj Next,Drama,2026,4,11,0,108,0.41
USR_3234,MOV_5280,Vettaiyan,Thriller,2024,4,10,1,90,0.33
USR_3129,MOV_5172,Doctor,Comedy,2021,5,18,1,167,0.99
USR_4198,MOV_5231,The investigative report,Thriller,2026,4,6,0,85,0.59
USR_3295,MOV_5168,Karnan,Drama,2021,4,5,1,127,0.65
USR_3926,MOV_5276,Kadaisi Vivasayi,Drama,2022,5,24,1,179,0.89
USR_3785,MOV_5041,Thani Oruvan,Action,2015,2.5,2,0,42,-0.02
USR_3064,MOV_5021,Asuran,Action,2019,4,8,0,115,0.45
USR_3259,MOV_5124,2,Sci-Fi,2018,3,0,0,32,-0.31
USR_3157,MOV_5107,Indru Netru Naalai,Sci-Fi,2015,5,24,1,140,0.79
USR_3283,MOV_5276,Kadaisi Vivasayi,Drama,2022,5,21,1,163,0.8
USR_3910,MOV_5004,Amaran,Action,2024,3.5,8,0,107,0.49
USR_3066,MOV_5174,Time Loop 2,Sci-Fi,2026,4,9,0,115,0.35
USR_3765,MOV_5272,Meiyazhagan,Drama,2024,4,5,1,90,0.22
USR_3043,MOV_5187,Ponniyin Selvan: Part 1,Drama,2022,3.5,8,1,88,0.68
USR_4154,MOV_5194,Vada Chennai,Action,2018,3.5,7,0,72,0.23
USR_3802,MOV_5116,Ayalaan,Sci-Fi,2024,4.5,22,1,151,0.73
USR_3017,MOV_5096,Dhruva Natchathiram,Thriller,2025,2,2,0,21,-0.06
USR_3865,MOV_5027,Viduthalai Part 1,Thriller,2023,2,1,0,59,-0.31
USR_3272,MOV_5067,Indru Netru Naalai,Sci-Fi,2015,2.5,3,0,45,-0.45
USR_4072,MOV_5140,Love Insurance Kompany,Romance,2025,4,10,1,90,0.68
USR_3285,MOV_5093,Theri,Action,2016,4.5,14,1,167,0.99
USR_3196,MOV_5105,Dhuruvangal Pathinaaru,Thriller,2016,4,11,0,109,0.55
USR_3732,MOV_5245,Hey Sinamika,Romance,2022,3,2,0,46,0.11
USR_3620,MOV_5242,Imaikkaa Nodigal,Thriller,2018,3.5,7,0,94,0.65
USR_3934,MOV_5160,Garudan,Drama,2024,3.5,7,1,87,0.59
USR_3411,MOV_5144,Ratsasan,Thriller,2018,2,3,0,14,-0.37
USR_3967,MOV_5199,96,Romance,2018,2,3,1,31,-0.34
USR_4174,MOV_5263,Kottukaali,Drama,2024,2,2,0,62,0.07
USR_3012,MOV_5130,Oh My Kadavule,Romance,2020,4,5,0,81,0.45
USR_3785,MOV_5177,Jailer,Action,2023,3,4,0,13,-0.34
USR_4164,MOV_5161,Good Night,Comedy,2023,4.5,22,1,169,0.73
USR_4060,MOV_5262,24,Sci-Fi,2016,5,13,0,171,0.84
USR_3492,MOV_5188,Kottukaali,Drama,2024,3,4,0,15,-0.28
USR_3062,MOV_5229,Kabali,Action,2016,1.5,3,1,23,-0.24
USR_3099,MOV_5137,Star,Romance,2024,2.5,4,0,64,-0.29
USR_3935,MOV_5164,Kaaka Muttai,Drama,2015,5,13,0,175,0.73
USR_3907,MOV_5132,Indru Netru Naalai,Sci-Fi,2015,4,10,1,108,0.45
USR_4055,MOV_5032,Dhruva Natchathiram,Thriller,2025,5,22,1,147,0.9
USR_3690,MOV_5009,96,Romance,2018,5,13,0,132,0.95
USR_3226,MOV_5190,Amaran,Action,2024,2.5,2,0,5,-0.02
USR_3208,MOV_5249,Kaithi,Action,2019,5,13,1,173,0.85
USR_3980,MOV_5184,Mookuthi Amman,Comedy,2020,5,19,1,197,0.92
USR_3952,MOV_5062,Hit List,Thriller,2024,3.5,5,0,74,0.58
USR_4178,MOV_5171,Love Insurance Kompany,Romance,2025,2,1,0,39,-0.32
USR_3963,MOV_5147,Ayalaan,Sci-Fi,2024,1.5,0,0,6,0.02
USR_3906,MOV_5286,Vettaiyan,Thriller,2024,4,8,1,113,0.53
USR_3642,MOV_5097,Sita Ramam (Tamil),Romance,2022,5,12,1,158,0.87
USR_3538,MOV_5041,Thani Oruvan,Action,2015,3.5,10,0,98,0.37
USR_3410,MOV_5231,The investigative report,Thriller,2026,5,12,1,148,0.92
USR_3755,MOV_5015,Doctor,Comedy,2021,2.5,1,0,63,-0.47
USR_3904,MOV_5170,Garudan,Drama,2024,4,7,1,117,0.66
USR_4196,MOV_5062,Hit List,Thriller,2024,5,21,1,185,0.96
USR_3848,MOV_5119,Mehandi Circus,Romance,2019,2,1,0,41,-0.4
USR_3591,MOV_5102,Joe,Romance,2023,3.5,11,0,80,0.34
USR_4176,MOV_5123,Thiruchitrambalam,Romance,2022,5,16,1,186,0.98
USR_4064,MOV_5136,Project AI,Sci-Fi,2025,4,9,0,123,0.51
USR_3350,MOV_5062,Hit List,Thriller,2024,5,16,1,131,0.77
USR_3796,MOV_5046,Soorarai Pottru,Drama,2020,2.5,4,0,44,-0.5
USR_4003,MOV_5217,Game Over,Thriller,2019,2,1,0,38,-0.37
USR_3123,MOV_5152,Garudan,Drama,2024,4,7,1,74,0.34
USR_3259,MOV_5268,Dada,Comedy,2023,4,10,1,103,0.25
USR_3634,MOV_5005,Maya,Thriller,2015,4,6,0,71,0.45
USR_3077,MOV_5154,Siren,Romance,2024,1.5,3,1,31,-0.07
USR_3371,MOV_5275,Love Today,Comedy,2022,4,9,0,120,0.58
USR_3752,MOV_5201,Don,Comedy,2022,2.5,0,0,45,-0.27
USR_3583,MOV_5152,Garudan,Drama,2024,2,4,0,42,-0.03
USR_3397,MOV_5200,Viduthalai Part 2,Thriller,2025,5,23,1,152,0.86
USR_3235,MOV_5011,Fun Unlimited,Comedy,2026,1,3,0,58,-0.38
USR_3940,MOV_5250,Visaranai,Thriller,2015,5,18,1,160,0.71
USR_3756,MOV_5196,Naanum Rowdy Dhaan,Comedy,2015,2.5,3,0,64,0.05
USR_3654,MOV_5149,Coolie,Action,2025,2.5,0,0,37,0.13
USR_3010,MOV_5134,Por Thozhil,Thriller,2023,3.5,6,0,104,0.5
USR_4069,MOV_5057,Garudan,Drama,2024,2.5,1,0,6,-0.23
USR_3968,MOV_5002,Hey Sinamika,Romance,2022,5,24,1,143,0.79
USR_3787,MOV_5204,Lubber Pandhu,Drama,2024,5,14,1,192,0.97
USR_3556,MOV_5044,Joe,Romance,2023,4,5,0,127,0.6
USR_3049,MOV_5163,Naanum Rowdy Dhaan,Comedy,2015,3.5,8,0,81,0.54
USR_3136,MOV_5202,Lubber Pandhu,Drama,2024,3,3,1,45,0.04
USR_3697,MOV_5150,Maya,Thriller,2015,4.5,18,1,183,0.9
USR_3855,MOV_5269,Tik Tik Tik,Sci-Fi,2018,3.5,8,0,121,0.62
USR_3914,MOV_5275,Love Today,Comedy,2022,4,9,0,130,0.34
USR_4187,MOV_5230,Vada Chennai,Action,2018,2.5,2,1,58,-0.39
USR_3919,MOV_5117,Amaran,Action,2024,1,2,0,58,-0.27
USR_3682,MOV_5011,Fun Unlimited,Comedy,2026,4.5,17,1,178,0.86
USR_3627,MOV_5049,Asuran,Action,2019,1,4,0,32,0.08
USR_4114,MOV_5134,Por Thozhil,Thriller,2023,4,7,1,82,0.53
USR_3106,MOV_5266,Hit List,Thriller,2024,4.5,12,1,133,0.79
USR_4114,MOV_5203,Lubber Pandhu,Drama,2024,3.5,9,1,86,0.44
USR_3820,MOV_5119,Mehandi Circus,Romance,2019,5,12,1,168,0.98
USR_3066,MOV_5124,2,Sci-Fi,2018,4,5,1,78,0.68
USR_4039,MOV_5002,Hey Sinamika,Romance,2022,5,16,1,199,0.88
USR_4161,MOV_5115,Mari Selvaraj Next,Drama,2026,4,6,1,109,0.63
USR_3231,MOV_5069,O Kadhal Kanmani,Romance,2015,4.5,22,1,181,0.76
USR_3505,MOV_5062,Hit List,Thriller,2024,4,8,1,87,0.23
USR_3779,MOV_5158,Classic Love Story,Romance,2026,5,17,1,175,0.81
USR_3020,MOV_5214,Peranbu,Drama,2018,5,21,1,146,0.88
USR_4162,MOV_5268,Dada,Comedy,2023,1,4,0,43,-0.35
USR_3969,MOV_5219,Kadhalum Kadandhu Pogum,Romance,2016,5,12,1,131,0.94
USR_3848,MOV_5249,Kaithi,Action,2019,2.5,1,0,60,0.08
USR_4008,MOV_5012,Vedalam,Action,2015,1.5,0,0,28,-0.17
USR_3255,MOV_5013,Maanaadu,Sci-Fi,2021,5,15,0,157,0.95
USR_3482,MOV_5241,Ayalaan,Sci-Fi,2024,4,5,1,108,0.69
USR_3817,MOV_5215,The investigative report,Thriller,2026,4,9,1,118,0.62
USR_3833,MOV_5071,Dhruva Natchathiram,Thriller,2025,5,21,1,178,0.84
USR_3978,MOV_5017,Oh My Kadavule,Romance,2020,3,4,0,26,-0.02
USR_3407,MOV_5209,LKG,Comedy,2019,3.5,5,0,95,0.24
USR_3201,MOV_5079,Chitha,Thriller,2023,2.5,2,0,49,-0.23
USR_3624,MOV_5004,Amaran,Action,2024,3.5,5,1,82,0.56
USR_3930,MOV_5185,Love Today,Comedy,2022,2.5,1,0,25,0
USR_3059,MOV_5257,Joe,Romance,2023,5,12,1,157,0.97
USR_3690,MOV_5212,Chitha,Thriller,2023,3.5,10,0,113,0.66
USR_3645,MOV_5103,Visaranai,Thriller,2015,5,18,1,133,0.87
USR_3686,MOV_5077,Por Thozhil,Thriller,2023,2.5,3,0,30,-0.22
USR_3351,MOV_5246,Love Insurance Kompany,Romance,2025,4,5,0,122,0.5
USR_3100,MOV_5045,Vettaiyan,Thriller,2024,5,12,1,169,0.73
USR_4059,MOV_5101,Maanaadu,Sci-Fi,2021,5,24,1,179,0.99
USR_4039,MOV_5055,2,Sci-Fi,2018,5,22,1,177,0.91
USR_3993,MOV_5088,Naanum Rowdy Dhaan,Comedy,2015,5,12,1,139,0.88
